name,username,tweetid,time,tweets
Salahuddin Ayubi,mobi_ayubi,15034,4/30/2016 21:29,RT @RamiAlLolah: Convoys of #Jordan|ian army troops and armored vehicles seen heading towards #Iraq|i borders.. #ISIS 
Salahuddin Ayubi,mobi_ayubi,15035,4/30/2016 21:29,RT @RamiAlLolah: Eyewitnesses: Hundreds of huge outraged crowds gathering from all over Baghdad and heading towards the Green Zone now.. #I… 
Salahuddin Ayubi,mobi_ayubi,15036,4/30/2016 21:29,RT @RamiAlLolah: #BreakingNews Eyewitnesses: #USA Special Forces evacuating few parliament members and #Iraq|i officials to US embassy in G… 
Salahuddin Ayubi,mobi_ayubi,15037,4/30/2016 21:30,RT @RamiAlLolah: #BreakingNews #USA embassy declares highest state of alert. Convoys of #Iraq|i army armored vehicles heading towards the e… 
Salahuddin Ayubi,mobi_ayubi,15038,4/30/2016 21:30,"RT @RamiAlLolah: #Iraq|i army declares highest state of alert in Baghdad, UN closes all offices, reports of gun fire around the Green Zone.. "
Salahuddin Ayubi,mobi_ayubi,15039,4/30/2016 21:31,RT @wayf44rerr: #Sinai 4 years old child was wounded by Egyptian army gun-fire in al-Matala village west of Rafahh 
Salahuddin Ayubi,mobi_ayubi,15040,4/30/2016 21:31,RT @wayf44rerr: #Sinai Egyptian army M113 carrier was targeted by IED explosion on the road between al-Arish and Sheikh Zuwaid 
Abu Layth Al Hindi,AbuLaythAlHindi,15041,4/30/2016 21:59,"Islām is spread by two things, the Quran, and the sword that helps it "
Conflict Reporter,WarReporter1,15042,5/1/2016 0:05,The ISIS Diwan (Office) of Preaching and Mosques releases an infographic explaining it's recent achievements: https://twitter.com/account/suspended 
Conflict Reporter,WarReporter1,15043,5/1/2016 0:08,@WarReporter1 It's an ISIS propaganda strategy. ISIS are clearly trying to refute the moderate Muslims who say that ISIS are anti-Islamic. 
Conflict Reporter,WarReporter1,15044,5/1/2016 0:14,@mini_abu I didn't mean to say it was false. I just said it's part of their strategy to fight their enemies in the propaganda war. 
Maghrabi Arabie,MaghrabiArabi,15045,5/1/2016 0:38,ايران تمنع الماء عن الاحواز وفي نفس الوقت تتباكي علي عطش الحسين https://www.youtube.com/watch?v=mvRAjN8HvNs&feature=youtu.be 
Maghrabi Arabie,MaghrabiArabi,15046,5/1/2016 3:32,@Imranhosein This Scholar lost his knowledge. 
one who believes,ro34th,15047,5/1/2016 7:06,RT @AP: BREAKING: Turkish media report explosion near police station in southern Turkey wounds 9 people. 
one who believes,ro34th,15048,5/1/2016 7:47,"RT @AFP: #BREAKING: Three Turkish soldiers killed, 14 wounded in PKK attack in Mardin province: army "
Maghrabi Arabie,MaghrabiArabi,15049,5/1/2016 8:03,@lyer12tey Salam o Alaikoum akhi jazak Allah ghir for you hard work for this link. 
War BreakingNews,warrnews,15050,5/1/2016 8:19,"#Syria last week 23 to 29 April 2016 #472_martyrs including 63 children, 44 women, and 3 under torture.. 235 in... https://www.facebook.com/unsupportedbrowser "
War BreakingNews,warrnews,15051,5/1/2016 9:54,PKK (Kurds) Car bomb exploded outside of police station in #Gaziantep reportedly wounding 6 police and 9... https://twitter.com/sayed_ridha/status/726670170215718912/photo/1 
War BreakingNews,warrnews,15052,5/1/2016 9:57,"GRAPHIC: Reports of ""Dozens"" of injured and Dead People after 2 HUGE ISIS VBIEDS hit a Police Station in Samawa. IRAQ "
Murasil,murasil1,15053,5/1/2016 10:39,"#AmaqAgency #Breaking 3 Peshmerga positions burned down and 2 vehicles destroyed at Mt. Fadiliyyah, northeast of #Mosul "
War BreakingNews,warrnews,15054,5/1/2016 10:51,RT @Deliverance202: تو رو خدا نگاه کن چه خبره #امروز #عراق https://twitter.com/Deliverance202/status/726711749517266945/photo/1 
Murasil,murasil1,15055,5/1/2016 11:07,"After a surprise attack, Islamic State soldiers take control of 5 Nusayri checkpoints in the area of Huwasis, eastern #Homs countryside "
Murasil,murasil1,15056,5/1/2016 11:13,The soldiers of the #Khilafah captured at least one tank and a Konkurs missile launch tube during the aforementioned battles #huwasis 
Murasil,murasil1,15057,5/1/2016 11:26,"#AmaqAgency 2 explosive devices destroy an armored personnel carrier and kill 9 Iraqi soldiers near #Kharbardan village, west of #Makhmur "
War BreakingNews,warrnews,15058,5/1/2016 11:28,SYRIA: 42 Syrian rebel groups have refused local truces. Will retaliate nationwide for #Aleppo - @Charles_Lister... https://www.facebook.com/unsupportedbrowser 
Rami,RamiAlLolah,15059,5/1/2016 12:00,"#ISIS gains more ground in Jub al-Jarrah in #Homs eastern countryside after fierce clashes with Assad's militias, Aamaq reporting.. #Syria "
wayf44rer,wayf44rerr,15060,5/1/2016 12:25,Dozens airstrikes hit as-Sukhna town today since the morning leading to large destruction in civilian homes 
Rami,RamiAlLolah,15061,5/1/2016 12:32,Thiefs of Ghouta (Zahran head of JAI & Jaysh al-Ummah) dispute over $12M profits from tunnels trade in Ghouta #Syria https://t.co/ygtop9OxlG 
wayf44rer,wayf44rerr,15062,5/1/2016 12:34,The daughter of Matour al-Farih was killed with his daughter-in-law by airstrikes on Sukhna yesterday and one family from Raqqa was wounded 
Rami,RamiAlLolah,15063,5/1/2016 12:36,@WaelEssam77 ياريتها من اموال الداعمين ، في الفيديو قال هي صافي ارباح الانفاق يعني اتاوات ورسوم عالناس الجوعانه كمان @mujtahidd 
Rami,RamiAlLolah,15064,5/1/2016 13:01,@WW3ISkoming قصدك التدريع؟ 
Rami,RamiAlLolah,15065,5/1/2016 13:05,#Russia|n T-72 tank enhanced by #ISIS with new slat armor participated in these battles eastern Homs v @WW3ISkoming https://t.co/6Qw2yMyaMP 
wayf44rer,wayf44rerr,15066,5/1/2016 13:06,"RT @Adamhasak48: Today, ISIS ambushed a group of PKK YPG militants near the village of Abu Fass in rural Shaddadi, killing & injuring a num… "
Rami,RamiAlLolah,15067,5/1/2016 16:08,RT @Abduhark: Selfi while everybody is watching the falling barrel bombs #Aleppo https://twitter.com/bdrhmnhrk/status/726804847673094148 
Rami,RamiAlLolah,15068,5/1/2016 16:14,@Abduhark I am laughing and crying at the same time.. 
one who believes,ro34th,15069,5/1/2016 17:40,RT @AylinaKilic: BREAKING NEWS Kurdistan Freedom Falcons (TAK) claims responsibility for Thursday's #Bursa suicide bombing which killed one… 
one who believes,ro34th,15070,5/1/2016 17:43,"RT @PrinceOfFreakz: They're not called ""terrorists"" because they don't shout ""Allahu Akbar"" before blowing up tourists & innocent people ht… "
Murasil,murasil1,15071,5/1/2016 17:47,"New Study Shows Mass Surveillance Breeds Meekness, Fear and Self-Censorship https://theintercept.com/2016/04/28/new-study-shows-mass-surveillance-breeds-meekness-fear-and-self-censorship/ #surveillance #censorship "
Murasil,murasil1,15072,5/1/2016 17:56,Anti-immigrant AfD says Muslims not welcome in Germany http://www.reuters.com/article/us-germany-afd-islam-idUSKCN0XS16P 
Murasil,murasil1,15073,5/1/2016 17:58,RT @wayf44rerr: Dozens airstrikes hit as-Sukhna town today since the morning leading to large destruction in civilian homes 
Murasil,murasil1,15074,5/1/2016 18:15,"#AmaqAgency 20 Iraqi soldiers killed, 9 hummers and BMPs destroyed yesterday during an attack on the outskirts of the Dulab area "
Murasil,murasil1,15075,5/1/2016 18:17,east of #Baghdadi city 
Conflict Reporter,WarReporter1,15076,5/1/2016 18:26,"UNCONFIRMED: Italian and British troops tried to raid IS in Sirte, Libya. A prelude to a Western campaign in Libya: https://twitter.com/account/suspended "
one who believes,ro34th,15077,5/1/2016 18:32,"RT @DailySabah: BREAKING — PKK offshoot TAK claims responsibility for Bursa attack, says bomber detonated before reaching target https://t.… "
Rami,RamiAlLolah,15078,5/1/2016 18:39,@kasimf مرحبا بفيتنام القرن الجديد.. 
Conflict Reporter,WarReporter1,15079,5/1/2016 18:52,@_SalmanHashimi Was the attack in Bursa aimed at a Mosque? 
Conflict Reporter,WarReporter1,15080,5/1/2016 18:56,@drerdogan_001 @_SalmanHashimi can I have more links please? The PKK attacking mosques sounds like an interesting story to pursue. 
Conflict Reporter,WarReporter1,15081,5/1/2016 18:59,@infinitdimensi1 @drerdogan_001 @_SalmanHashimi Thanks. Can I have some links? 
Conflict Reporter,WarReporter1,15082,5/1/2016 19:01,@drerdogan_001 @infinitdimensi1 @_SalmanHashimi Thanks. Its a good thing she triped over and exploded. It's better than killing other people 
Rami,RamiAlLolah,15083,5/1/2016 19:04,New #ISIS ground gains in Deir Ezzor against Assad and his militias between Sinaa & Tahtouh neighborhoods.. #Syria https://t.co/qE0N1OOn61 
Conflict Reporter,WarReporter1,15084,5/1/2016 19:04,Kurdish group claims suicide attack on Bursa's Grand Mosque. Mosques now being targetted: http://www.france24.com/en/20160501-pkk-splinter-group-claims-suicide-attack-turkeys-bursa?ref=tw_i&dlvrit=66745 https://twitter.com/account/suspended 
one who believes,ro34th,15085,5/1/2016 19:08,#AmaqAgency #Breaking a Martyrdom Op hits VSO Mercenaries attempting to infiltrate #Shabaniyyah from #Turkey https://twitter.com/account/suspended 
Conflict Reporter,WarReporter1,15086,5/1/2016 19:09,@WarReporter1 The Kurdish suicide bomber was wearing a headscarf when attacking the Mosque. But why target Islamic holy places? 
Conflict Reporter,WarReporter1,15087,5/1/2016 19:16,"@mirxank In the past I read Abdullah Ocalans quotes about his hatred towards Islam. Do you have them? He blames Islam for Kurdish ""plight"". "
Conflict Reporter,WarReporter1,15088,5/1/2016 19:18,RT @KhateebDimashqi: Italian special forces ambushed by ISIS in Libya https://twitter.com/KhateebDimashqi/status/726833684834320388/photo/1 
Conflict Reporter,WarReporter1,15089,5/1/2016 19:23,@mirxank Thanks. Someone just sent me this link of the PKK mocking the Islamic call to prayer. But why hate Islam? https://www.youtube.com/watch?v=o806_3DRVPw 
Conflict Reporter,WarReporter1,15090,5/1/2016 19:26,@mirxank Dang. These Abdullah Ocalan quotes against Islam are harsh. And some Muslims had sympathy for PKK too! https://twitter.com/account/suspended 
Conflict Reporter,WarReporter1,15091,5/1/2016 19:28,@Salam_al_mosawy I had some sympathy for Kurds. But I don't know if I can support them if their leadership hates other religions like that. 
Conflict Reporter,WarReporter1,15092,5/1/2016 19:39,"A Syrian asks: ""My husband was killed and my house destroyed. Can I spend my Idda on the streets?"". #AleppoBurning https://twitter.com/account/suspended "
Conflict Reporter,WarReporter1,15093,5/1/2016 19:40,"@WarReporter1 The ""Idda"" is the waiting period a woman has to wait to remarry after she divorces or is bereaved of her husband. "
Conflict Reporter,WarReporter1,15094,5/1/2016 19:41,PT: Iran and Hezbollah's support of Assad's atrocities will ensure that no Sunni ever supports them again. #AleppoBurning 
Conflict Reporter,WarReporter1,15095,5/1/2016 19:53,"@WarReporter1 The question is thought-provoking is because normally, Iddah is meant to be spent in seclusion away from non-related males "
Conflict Reporter,WarReporter1,15096,5/1/2016 19:55,"@umm_of Courtesy of Iran, Hezbollah, Russia and the West. And a handful of Sunnis who want power by accepting Western conditions for peace. "
one who believes,ro34th,15097,5/1/2016 19:55,#AmaqAgency 4 Coalition spies were executed in #Raqqah City for collecting sensitive info and sharing it with contacts in #Turkey 
one who believes,ro34th,15098,5/1/2016 19:56,RT @EU_Interpol: We call upon our friends in the U.S to contact @Ford & to request #Ford stop supporting & funding Hezbollah members https:… 
Conflict Reporter,WarReporter1,15099,5/1/2016 19:59,Coalition spies executed in Raqqah. It explains the methods spies use to track and kill foreign ISIS fighters: https://twitter.com/account/suspended 
Conflict Reporter,WarReporter1,15100,5/1/2016 20:02,@WarReporter1 The font choice is odd because the person who took the screenshot had chosen it in his settings 
Conflict Reporter,WarReporter1,15101,5/1/2016 20:05,"@WarReporter1 ISIS fighters may choose to cover their faces in crowded areas, and when using internet cafes. Counter-spies surveillance 1/2 "
Conflict Reporter,WarReporter1,15102,5/1/2016 20:06,@WarReporter1 2/2 teams may also be placed near internet cafes to see if foreign fighters are being tailed by people/spies. 
Rami,RamiAlLolah,15103,5/1/2016 20:07,Saddam Hussein is an apostate according to #ISIS latest media released today.. (h/t @RomainCaillet) #Iraq https://t.co/LIR2uLUUOm 
Rami,RamiAlLolah,15104,5/1/2016 20:12,Time to recall hundreds of BS western/arab books/analysis/newspapers paid articles from the market #Iraq https://t.co/J20zJucjh9 
Conflict Reporter,WarReporter1,15105,5/1/2016 20:12,ISIS refute accusations that they are Baathists by saying that Saddam Hussein and his regime were apostates: https://twitter.com/account/suspended 
Rami,RamiAlLolah,15106,5/1/2016 20:17,@_dor8am_dr @HlBHASHEND @_____meteld_er_ @RomainCaillet بغداد - فيقتلون ويقتلون 
Conflict Reporter,WarReporter1,15107,5/1/2016 20:20,"A lot of people get entrapped by undercover police when they fall ""in love"" with women/men online. Twitter is no place to find love. "
Conflict Reporter,WarReporter1,15108,5/1/2016 20:37,"PT: In 2010, ISIS required all former Baathist officers joining ISIS to ""repent and convert to Islam"", as ISIS made Takfir on Baathists. "
Conflict Reporter,WarReporter1,15109,5/1/2016 20:44,The Muslim Brotherhood-alinged Hamas ally with Israel and General Sissi to fight ISIS: https://www.washingtonpost.com/world/middle_east/israel-hamas-and-egypt-form-unlikely-alliance-against-islamic-state-affiliate/2016/04/30/cacb99dc-fb79-11e5-813a-90ab563f0dde_story.html https://twitter.com/account/suspended 
Conflict Reporter,WarReporter1,15110,5/1/2016 20:45,PT: This is an excellent example of Hamas' ability to compromise on their principles by allying with non-Muslims against fellow Muslims. 
Conflict Reporter,WarReporter1,15111,5/1/2016 20:53,"PT: However, groups like ISIS detest Hamas'/Muslim Brotherhoods willingness to compromise principles. They say: https://twitter.com/account/suspended "
PROPHET’S KHILĀFAH,btt_ar,15112,5/1/2016 21:41,#WilayatBarqah A glimpse at the #work of #Zakat & #Charity center in #Bin_Jwad city https://justpaste.it/tulg #Caliphate_News 
PROPHET’S KHILĀFAH,btt_ar,15113,5/1/2016 21:42,#WilayatDijlah Pounding #barracks of #Rafida army apostates & #Mobilizations in Al-Asmidah region with mortar rounds https://justpaste.it/tul7 
PROPHET’S KHILĀFAH,btt_ar,15114,5/1/2016 21:42,#WilayatArRaqqah #Photo #Report 6: A glimpse at #battles progress northern #wilayat #Raqqah https://justpaste.it/tukq #Caliphate_News 
PROPHET’S KHILĀFAH,btt_ar,15115,5/1/2016 21:43,#WilayatArRaqqah #Photo #Report 5: Shear the Necks - #Beheading 4 #spies of the #Crusader coalition https://justpaste.it/tujv #Caliphate_News 
Murasil,murasil1,15116,5/1/2016 21:44,"During the turbulent period after the expansion and betreal, when the 'aqeedah and manhaj of #IS were not yet clear for some people in #Sham "
PROPHET’S KHILĀFAH,btt_ar,15117,5/1/2016 21:44,#WilayatKarkuk Reconciliation between 2 tribes which members of them were involved in shedding sanctuary blood of each other in Ar-Riyad 1/2 
PROPHET’S KHILĀFAH,btt_ar,15118,5/1/2016 21:44,@btt_ar 2/2 https://justpaste.it/tuja #Caliphate_News 
Murasil,murasil1,15119,5/1/2016 21:45,It wasn't totally ununderstandable that some would fall for the sly smear campaign Jawlani and his corrupt cronies came up with against #IS 
PROPHET’S KHILĀFAH,btt_ar,15120,5/1/2016 21:45,#WilayatNinawa A glimpse at work of the center of #Public Relations & Tribes - #Reconciliation between Albu-Matyut & Albu-Badran #tribes 1/2 
PROPHET’S KHILĀFAH,btt_ar,15121,5/1/2016 21:45,@btt_ar 2/2 https://justpaste.it/tuiv #Caliphate_News 
PROPHET’S KHILĀFAH,btt_ar,15122,5/1/2016 21:46,#WilayatNinawa #Targeting #apostate #Peshmerga #barracks in `Ammar region with 120 mm #mortar rounds https://justpaste.it/tuij #Caliphate_News 
Murasil,murasil1,15123,5/1/2016 21:46,"Those days are gone now all know that if the regime of Saddam Hussein would still be around, #IS would be the first to wage Jihad against it "
PROPHET’S KHILĀFAH,btt_ar,15124,5/1/2016 21:46,#WilayatNinawa #Harvesting #olives in #Mosul #city https://justpaste.it/tuic #Caliphate_News 
PROPHET’S KHILĀFAH,btt_ar,15125,5/1/2016 21:47,#WilayatAlKhayr #Taking #control over new points in #Al_Khayr #city https://justpaste.it/tui8 #Caliphate_News 
PROPHET’S KHILĀFAH,btt_ar,15126,5/1/2016 21:47,#WilayatAlJanub 2 #Martyrdom_operations target 2 #Rafida #Security #forces' gatherings in #Samawah southern #Iraq https://justpaste.it/tui3 
PROPHET’S KHILĀFAH,btt_ar,15127,5/1/2016 21:48,#WilayatDijlah 9 #Rafida #army and #Mobilization #apostates were #killed in #Makhmur region https://justpaste.it/tuhe #Caliphate_News 
PROPHET’S KHILĀFAH,btt_ar,15128,5/1/2016 21:49,#WilayatKarkuk 2 #martyrdom_operations hit #Rafida #Mobilizations and #Kurdish #Peshmerga in #Bashir village https://justpaste.it/tugy 
Murasil,murasil1,15129,5/1/2016 21:49,RT @WarReporter1: The Muslim Brotherhood-alinged Hamas ally with Israel and General Sissi to fight ISIS: https://www.washingtonpost.com/world/middle_east/israel-hamas-and-egypt-form-unlikely-alliance-against-islamic-state-affiliate/2016/04/30/cacb99dc-fb79-11e5-813a-90ab563f0dde_story.html https://t.… 
PROPHET’S KHILĀFAH,btt_ar,15130,5/1/2016 21:49,#WilayatHamah Taking #Control Over #Huwaysis region after #battles with the #Nusayri #army https://justpaste.it/tugs #Caliphate_News 
PROPHET’S KHILĀFAH,btt_ar,15131,5/1/2016 21:50,#WilayatHamah Taking #Control Over 5 #Nusayri army's #checkpoints in #Huwaysis region https://justpaste.it/tugj #Caliphate_News 
Conflict Reporter,WarReporter1,15132,5/1/2016 22:11,"RT @SimNasr: #Israel, #Hamas and #Egypt form unlikely alliance against #IslamicState #IS in #Sinai https://www.washingtonpost.com/world/middle_east/israel-hamas-and-egypt-form-unlikely-alliance-against-islamic-state-affiliate/2016/04/30/cacb99dc-fb79-11e5-813a-90ab563f0dde_story.html?postshare=6571462139631064&tid=ss_tw "
Musa Al-Ansari,lNSlDEWAR,15133,5/1/2016 22:26,"RT @Terror_Monitor: #IslamicState Released New #French-Language Nashid Video Featured Its Child Soldiers (""Cubs Of The Caliphate""). https:/… "
War BreakingNews,warrnews,15134,5/1/2016 22:26,"RT @Nidalgazaui: Jaish Al Fateh is back, Together with 7 new Fractions they will kick out #Assad From South Aleppo and Lataika Area. "
War BreakingNews,warrnews,15135,5/1/2016 22:26,RT @Nidalgazaui: Groups of Jaish Al Fateh: Ahrar Al Sham Al Nusra Turkmen Militants Faylaq Al Sham Jaish Al Sunnah Liwa al Haqq Ajnad Al S… 
War BreakingNews,warrnews,15136,5/1/2016 22:26,"RT @Nidalgazaui: After there was some Trouble inside Jaish Al Fateh Coalition it was solved. Now they are allied again, operate in #Aleppo,… "
Conflict Reporter,WarReporter1,15137,5/1/2016 22:32,US declares cyberwar on IS. Over 5000 hackers disrupting ISIS command and control communications over the internet: http://www.middleeasteye.net/news/analysis-us-declares-cyberwar-islamic-state-group-1554060915 
Conflict Reporter,WarReporter1,15138,5/1/2016 22:33,@abuahmad__5 @SultanbinBajad I dont sorry. 
War BreakingNews,warrnews,15139,5/1/2016 22:33,RT @worldonalert: #Iraq: Video of horrific war crimes by Shiite militias in #Iraq. #Mosul #Baghdad https://twitter.com/worldonalert/status/726892575555244032/video/1 
War BreakingNews,warrnews,15140,5/1/2016 22:34,#Rebels Claims to have killed 16 #ISIS Militants in Northern #Aleppo near Yeni Yaban Village 
War BreakingNews,warrnews,15141,5/1/2016 22:35,#IS captured many checkpoints from Syrian regime forces between Industrial neighborhood & TahTuh neighborhood in E of #DeirEzzor city 
Conflict Reporter,WarReporter1,15142,5/1/2016 22:36,British special forces fighting in Libya 'are ambushed by ISIS suicide bombers who may have killed Italian troops': http://www.dailymail.co.uk/news/article-3567590/British-special-forces-fighting-Libya-ambushed-ISIS-suicide-bombers-killed-Italian-troops.html 
War BreakingNews,warrnews,15143,5/1/2016 22:36,"While #Aleppo is beeing flooded with Bombs, the YPG Rename the Names of their Villages and towns in Erfin Canton.... https://twitter.com/Nidalgazaui/status/726779891220406272/photo/1 "
War BreakingNews,warrnews,15144,5/1/2016 22:36,IS Captured whole Huwaysis area in eastern #Hama from Regime troops. 
War BreakingNews,warrnews,15145,5/1/2016 22:38,"#Syria: #FSA rebels are now in control of the village of Shabaniyah, they continue to push east against #Daesh in N #Aleppo via@arabthomness "
War BreakingNews,warrnews,15146,5/1/2016 22:51,"RT @Nidalgazaui: Military Situation in #Syria 2.05.2016, #Tanf border crossing still under #IS Controll. https://twitter.com/Nidalgazaui/status/726906232431325184/photo/1 "
War BreakingNews,warrnews,15147,5/1/2016 22:55,RT @WarNews24_7: Iraqi protesters leave Green Zone after Islamic State carries out 2nd bombing http://www.chicagotribune.com/news/nationworld/ct-iraq-green-zone-protesters-20160501-story.html 
War BreakingNews,warrnews,15148,5/1/2016 22:55,RT @WarNews24_7: 💢#AmaqAgency #Islamic State Fighters Advance in #DeirEzzor City- Captured #Regimes last Pos. In Sina'ah last Month of the… 
War BreakingNews,warrnews,15149,5/1/2016 22:55,RT @WarNews24_7: BREAKING: Turkish media report explosion near police station in southern Turkey wounds 9 people. 
War BreakingNews,warrnews,15150,5/1/2016 22:57,"RT @Nidalgazaui: Rebels in N Aleppo today. Marking a Number on their vehicles, for Coalition planes to identify friendly or ISIS. https://t… "
War BreakingNews,warrnews,15151,5/1/2016 22:57,RT @WarNews24_7: #IslamicState Expansion in Asia (Bangladesh)💢 https://twitter.com/WarNews24_7/status/726611224046129152/photo/1 
War BreakingNews,warrnews,15152,5/1/2016 22:57,RT @WarNews24_7: Report of B-52 over #Mosul Saturday. #IS #ISIS https://twitter.com/WarNews24_7/status/726588132792000513/photo/1 
War BreakingNews,warrnews,15153,5/1/2016 22:57,"RT @WarNews24_7: #NATO to send 4,000 troops to border with #Russia- Report "
War BreakingNews,warrnews,15154,5/1/2016 22:58,"RT @CombatChris1: #Aleppo : Three city hospitals have now been bombed out of service in 48 hours, #Bustan_Al_Qasr #Al_Marja_Dispensary and… "
War BreakingNews,warrnews,15155,5/1/2016 22:58,RT @IvanSidorenko1: #Syria #Aleppo #SyAAF #RuAF #SAA #SyrianArmy #SyrianArabArmy More Reports Clashes @ #Bustan_Al_Qasr Neighborhood https:… 
Maghrabi Arabie,MaghrabiArabi,15156,5/2/2016 2:19,"RT @schumelli1: Ghassan also called ""Father of the kittens"" has been feeding cats at Al Aqsa Mosque since 1971. May Allah reward him https:… "
War BreakingNews,warrnews,15157,5/2/2016 9:27,"RT @Nidalgazaui: DISGUSTING US Soldier's in #Iraq (Fallujah) 1.Execute A Civilian 2.Burn Him 3.Take Photos with the ""Body"" https://t.co/L… "
War BreakingNews,warrnews,15158,5/2/2016 9:27,RT @Nidalgazaui: #IS Advance in North #Aleppo against #Rebels Recaptured Dudiyan and several other Villages. 
War BreakingNews,warrnews,15159,5/2/2016 9:33,@JulianRoepcke @M3t4_tr0n @ShamiRebel @VivaRevolt @RamiAlLolah @Abduhark @arabthomness @Malcolmite @WarfareWW @sayed_ridha @bm21_grad 
War BreakingNews,warrnews,15160,5/2/2016 9:35,#Iraqi Soldier infront of an Dead #Iraqi Soldier near #Ramadi. https://t.co/FpZlIyRTdl 
War BreakingNews,warrnews,15161,5/2/2016 9:41,@thewilysage Islamic Jihad is a Military Wing of #Hamas https://t.co/5lULaRVwu6 
War BreakingNews,warrnews,15162,5/2/2016 9:44,AlQassam Commander and other militant killed by Israeli Forces in #Gaza https://twitter.com/account/suspended https://twitter.com/account/suspended 
War BreakingNews,warrnews,15163,5/2/2016 10:10,"In this day 5 Years ago #US Spec Ops killed Osama Bin Laden in Abotabat, #Pakistan. https://www.facebook.com/unsupportedbrowser "
War BreakingNews,warrnews,15164,5/2/2016 10:30,#IS Advance in North #Aleppo against #Rebels Recaptured Dudiyan and several other Villages. 
War BreakingNews,warrnews,15165,5/2/2016 10:31,"DISGUSTING US Soldier's in #Iraq (Fallujah) 1.Execute A Civilian 2.Burn Him 3.Take Photos with the ""Body""... https://twitter.com/Nidalgazaui/status/727066022121971712/photo/1 "
War BreakingNews,warrnews,15166,5/2/2016 10:33,Video of Afghan Children killed by US Troops/ Bombs https://www.facebook.com/unsupportedbrowser 
War BreakingNews,warrnews,15167,5/2/2016 10:50,@Nidalgazaui @VivaRevolt @ShamiRebel @M3t4_tr0n @RamiAlLolah @arabthomness @RamiAlLolah @DrPartizan_ @bm21_grad @sayed_ridha @Abduhark 
War BreakingNews,warrnews,15168,5/2/2016 10:51,"RT @TRACterrorism: #IslamicState Video ""Battles between #ISIS and #Iraq-i Forces near Mt. #Makhoul, #Iraq"" http://www.trackingterrorism.org/chatter/islamic-state-video-battles-between-islamic-state-militants-and-iraqi-forces-outskirts-mt-ma?platform=hootsuite https:/… "
one who believes,ro34th,15169,5/2/2016 10:57,"#AmaqAgency Fighters of the #IslamicState take #Dudiyan, Tall Shair, and Ikidah https://twitter.com/account/suspended "
War BreakingNews,warrnews,15170,5/2/2016 11:05,"RT @Nidalgazaui: MUST SEE These people still praying without even moving Away, knowing an Assad airstrike is inbound. Via @OttomanAkh https… "
Murasil,murasil1,15171,5/2/2016 11:21,"RT @Adamhasak43: PKK bulldozer destroyed by an ATGM east Tishreen dam today, killing those communist baby killers inside. "
Rami,RamiAlLolah,15172,5/2/2016 11:35,@kasimf انا مع الخيار الثالث: عرصه 
Rami,RamiAlLolah,15173,5/2/2016 11:41,Eastern Homs countryside again. Smart & strategic move by #ISIS and a major offensive against Assad's militias in Shair is going on.. #Syria 
one who believes,ro34th,15174,5/2/2016 12:08,#AmaqAgency +40 killed after a Martyrdom Op in Dawrah #Baghdad https://twitter.com/account/suspended 
one who believes,ro34th,15175,5/2/2016 12:18,#AmaqAgency #Breaking #IslamicState Fighters carrying out a major assault on the Assadists at Shair Oilfield https://twitter.com/account/suspended 
Rami,RamiAlLolah,15176,5/2/2016 12:47,Assad's security and militia forces storm Hama central prison and locals fear an imminent massacre.. #Syria 
one who believes,ro34th,15177,5/2/2016 12:53,RT @RamiAlLolah: Assad's security and militia forces storm Hama central prison and locals fear an imminent massacre.. #Syria 
N i d a l,Nidalgazaui,15178,5/2/2016 13:05,#SAA claims to have lost 16 Soldiers during #ISIS Assault on Sha'eer Oil Fields. https://twitter.com/Nidalgazaui/status/727121785896968193/photo/1 
one who believes,ro34th,15179,5/2/2016 13:24,#AmaqAgency #IslamicState Fighters retake #Dudyan https://twitter.com/account/suspended 
Rami,RamiAlLolah,15180,5/2/2016 13:41,First footage from inside Hama central prison & reports Assad's forces stormed the prison.. #Syria https://t.co/XRKrt9tpC5 
one who believes,ro34th,15181,5/2/2016 13:42,RT @RamiAlLolah: First footage from inside Hama central prison & reports Assad's forces stormed the prison.. #Syria https://t.co/XRKrt9tpC5 
Rami,RamiAlLolah,15182,5/2/2016 13:52,#ISIS has ran over three Assad's army check points in Shair in Homs eastern countryside & killed 20 soldiers #Syria https://t.co/v9EisxvbNb 
one who believes,ro34th,15183,5/2/2016 13:52,RT @RamiAlLolah: #ISIS has ran over three Assad's army check points in Shair in Homs eastern countryside & killed 20 soldiers #Syria https:… 
one who believes,ro34th,15184,5/2/2016 13:59,RT @Terror_Monitor: #IslamicState Has Confirms Its No. 2 Leader Abu Ali al-Anbari Killed - Statement. #TerrorMonitor https://twitter.com/Terror_Monitor/status/726712029470322688/photo/1 
one who believes,ro34th,15185,5/2/2016 14:47,#AmaqAgency #IslamicState Fighters continue the push and take a 4th checkpoint near #Shair Oilfield https://twitter.com/account/suspended 
N i d a l,Nidalgazaui,15186,5/2/2016 14:51,#IS still Advance in Sha'eer and Captured the 4th Army Barrack. #Homs 
Murasil,murasil1,15187,5/2/2016 15:03,Nothing is more frightful on the Ummah from whims and desires than #Irja 
one who believes,ro34th,15188,5/2/2016 15:06,"RT @dublinokarra: IS are the only group fighting Assad in Syria. All the rest are either negotiating, getting bombed by Assad or fighting a… "
